日期,最低,最高,平均,同比,环比,阶段
2014-12-01,10200.0,10300.0,10250.0,,,上涨期
2014-12-02,10150.0,10250.0,10200.0,,-0.49%,上涨期
2014-12-03,10050.0,10150.0,10100.0,,-0.98%,上涨期
2014-12-04,9900.0,10000.0,9950.0,,-1.49%,上涨期
2014-12-05,9750.0,9850.0,9800.0,,-1.51%,上涨期
2014-12-08,9700.0,9800.0,9750.0,,-0.51%,上涨期
2014-12-09,9550.0,9650.0,9600.0,,-1.54%,上涨期
2014-12-10,9350.0,9450.0,9400.0,,-2.08%,上涨期
2014-12-11,9150.0,9250.0,9200.0,,-2.13%,上涨期
2014-12-12,8950.0,9050.0,9000.0,,-2.17%,上涨期
2014-12-15,8750.0,8850.0,8800.0,,-2.22%,上涨期
2014-12-16,8850.0,8950.0,8900.0,,1.14%,上涨期
2014-12-17,9050.0,9150.0,9100.0,,2.25%,上涨期
2014-12-18,9150.0,9250.0,9200.0,,1.10%,上涨期
2014-12-19,9250.0,9350.0,9300.0,,1.09%,上涨期
2014-12-22,9450.0,9550.0,9500.0,,2.15%,上涨期
2014-12-23,9650.0,9750.0,9700.0,,2.11%,上涨期
2014-12-24,9550.0,9650.0,9600.0,,-1.03%,上涨期
2014-12-25,9450.0,9550.0,9500.0,,-1.04%,上涨期
2014-12-26,9450.0,9550.0,9500.0,,0.00%,上涨期
2014-12-29,9350.0,9450.0,9400.0,,-1.05%,上涨期
2014-12-30,9350.0,9450.0,9400.0,,0.00%,上涨期
2014-12-31,9350.0,9450.0,9400.0,,0.00%,上涨期
2015-01-04,9350.0,9450.0,9400.0,,0.00%,上涨期
2015-01-05,9250.0,9350.0,9300.0,,-1.06%,上涨期
2015-01-06,9050.0,9150.0,9100.0,,-2.15%,上涨期
2015-01-07,8850.0,8950.0,8900.0,,-2.20%,上涨期
2015-01-08,8550.0,8650.0,8600.0,,-3.37%,上涨期
2015-01-09,8250.0,8350.0,8300.0,,-3.49%,上涨期
2015-01-12,8150.0,8250.0,8200.0,,-1.20%,上涨期
2015-01-13,8150.0,8250.0,8200.0,,0.00%,上涨期
2015-01-14,8050.0,8150.0,8100.0,,-1.22%,上涨期
2015-01-15,8250.0,8350.0,8300.0,,2.47%,上涨期
2015-01-16,8350.0,8450.0,8400.0,,1.20%,上涨期
2015-01-19,8450.0,8550.0,8500.0,,1.19%,上涨期
2015-01-20,8550.0,8650.0,8600.0,,1.18%,上涨期
2015-01-21,8550.0,8650.0,8600.0,,0.00%,上涨期
2015-01-22,8450.0,8550.0,8500.0,,-1.16%,上涨期
2015-01-23,8250.0,8350.0,8300.0,,-2.35%,上涨期
2015-01-26,8050.0,8150.0,8100.0,,-2.41%,上涨期
2015-01-27,7950.0,8050.0,8000.0,,-1.23%,上涨期
2015-01-28,7850.0,7950.0,7900.0,,-1.25%,上涨期
2015-01-29,7850.0,7950.0,7900.0,,0.00%,上涨期
2015-01-30,7950.0,8050.0,8000.0,,1.27%,上涨期
2015-02-02,8000.0,8100.0,8050.0,,0.63%,上涨期
2015-02-03,8100.0,8200.0,8150.0,,1.24%,上涨期
2015-02-04,8250.0,8350.0,8300.0,,1.84%,上涨期
2015-02-05,8150.0,8250.0,8200.0,,-1.20%,上涨期
2015-02-06,8200.0,8300.0,8250.0,,0.61%,上涨期
2015-02-09,8200.0,8300.0,8250.0,,0.00%,上涨期
2015-02-10,8250.0,8350.0,8300.0,,0.61%,上涨期
2015-02-11,8250.0,8350.0,8300.0,,0.00%,上涨期
2015-02-12,8250.0,8350.0,8300.0,,0.00%,上涨期
2015-02-13,8300.0,8400.0,8350.0,,0.60%,上涨期
2015-02-15,8300.0,8400.0,8350.0,,0.00%,上涨期
2015-02-16,8300.0,8400.0,8350.0,,0.00%,上涨期
2015-02-17,8300.0,8400.0,8350.0,,0.00%,上涨期
2015-02-25,8300.0,8400.0,8350.0,,0.00%,上涨期
2015-02-26,8350.0,8400.0,8375.0,,0.30%,上涨期
2015-02-27,8400.0,8500.0,8450.0,,0.90%,上涨期
2015-02-28,8450.0,8550.0,8500.0,,0.59%,上涨期
2015-03-02,8500.0,8600.0,8550.0,,0.59%,上涨期
2015-03-03,8600.0,8700.0,8650.0,,1.17%,上涨期
2015-03-04,8550.0,8650.0,8600.0,,-0.58%,上涨期
2015-03-05,8500.0,8600.0,8550.0,,-0.58%,上涨期
2015-03-06,8500.0,8600.0,8550.0,,0.00%,上涨期
2015-03-09,8450.0,8550.0,8500.0,,-0.58%,上涨期
2015-03-10,8350.0,8450.0,8400.0,,-1.18%,上涨期
2015-03-11,8200.0,8300.0,8250.0,,-1.79%,上涨期
2015-03-12,8100.0,8200.0,8150.0,,-1.21%,上涨期
2015-03-13,8300.0,8400.0,8350.0,,2.45%,下跌期
2015-03-16,8300.0,8400.0,8350.0,,0.00%,平稳期
2015-03-17,8350.0,8450.0,8400.0,,0.60%,平稳期
2015-03-18,8350.0,8450.0,8400.0,,0.00%,平稳期
2015-03-19,8350.0,8450.0,8400.0,,0.00%,平稳期
2015-03-20,8350.0,8450.0,8400.0,,0.00%,平稳期
2015-03-23,8500.0,8600.0,8550.0,,1.79%,平稳期
2015-03-24,8650.0,8750.0,8700.0,,1.75%,平稳期
2015-03-25,8700.0,8800.0,8750.0,,0.57%,平稳期
2015-03-26,8650.0,8750.0,8700.0,,-0.57%,平稳期
2015-03-27,8750.0,8850.0,8800.0,,1.15%,平稳期
2015-03-30,8750.0,8850.0,8800.0,,0.00%,下跌期
2015-03-31,8750.0,8850.0,8800.0,,0.00%,下跌期
2015-04-01,8800.0,8900.0,8850.0,,0.57%,下跌期
2015-04-02,8900.0,9000.0,8950.0,,1.13%,下跌期
2015-04-03,8950.0,9050.0,9000.0,,0.56%,下跌期
2015-04-07,9000.0,9100.0,9050.0,,0.56%,下跌期
2015-04-08,9100.0,9200.0,9150.0,,1.10%,下跌期
2015-04-09,9150.0,9250.0,9200.0,,0.55%,平稳期
2015-04-10,9100.0,9200.0,9150.0,,-0.54%,平稳期
2015-04-13,9100.0,9200.0,9150.0,,0.00%,平稳期
2015-04-14,9050.0,9150.0,9100.0,,-0.55%,平稳期
2015-04-15,9000.0,9100.0,9050.0,,-0.55%,平稳期
2015-04-16,9050.0,9150.0,9100.0,,0.55%,平稳期
2015-04-17,9050.0,9150.0,9100.0,,0.00%,平稳期
2015-04-20,9100.0,9200.0,9150.0,,0.55%,平稳期
2015-04-21,9150.0,9250.0,9200.0,,0.55%,平稳期
2015-04-22,9150.0,9250.0,9200.0,,0.00%,平稳期
2015-04-23,9200.0,9300.0,9250.0,,0.54%,平稳期
2015-04-24,9350.0,9450.0,9400.0,,1.62%,平稳期
2015-04-27,9450.0,9550.0,9500.0,,1.06%,平稳期
2015-04-28,9600.0,9700.0,9650.0,,1.58%,平稳期
2015-04-29,9600.0,9700.0,9650.0,,0.00%,平稳期
2015-04-30,9650.0,9750.0,9700.0,,0.52%,平稳期
2015-05-04,9650.0,9750.0,9700.0,,0.00%,平稳期
2015-05-05,9650.0,9750.0,9700.0,,0.00%,平稳期
2015-05-06,9650.0,9750.0,9700.0,,0.00%,平稳期
2015-05-07,9600.0,9700.0,9650.0,,-0.52%,平稳期
2015-05-08,9450.0,9550.0,9500.0,,-1.55%,平稳期
2015-05-11,9400.0,9500.0,9450.0,,-0.53%,平稳期
2015-05-12,9350.0,9450.0,9400.0,,-0.53%,平稳期
2015-05-13,9300.0,9400.0,9350.0,,-0.53%,平稳期
2015-05-14,9150.0,9250.0,9200.0,,-1.60%,平稳期
2015-05-15,9100.0,9200.0,9150.0,,-0.54%,平稳期
2015-05-18,9000.0,9100.0,9050.0,,-1.09%,下跌期
2015-05-19,8950.0,9050.0,9000.0,,-0.55%,平稳期
2015-05-20,8850.0,8950.0,8900.0,,-1.11%,平稳期
2015-05-21,8900.0,9000.0,8950.0,,0.56%,平稳期
2015-05-22,9050.0,9150.0,9100.0,,1.68%,平稳期
2015-05-25,9200.0,9300.0,9250.0,,1.65%,平稳期
2015-05-26,9250.0,9350.0,9300.0,,0.54%,平稳期
2015-05-27,9200.0,9300.0,9250.0,,-0.54%,平稳期
2015-05-28,9150.0,9250.0,9200.0,,-0.54%,平稳期
2015-05-29,8950.0,9050.0,9000.0,,-2.17%,平稳期
2015-06-01,8900.0,9000.0,8950.0,,-0.56%,平稳期
2015-06-02,8900.0,9000.0,8950.0,,0.00%,平稳期
2015-06-03,8900.0,9000.0,8950.0,,0.00%,平稳期
2015-06-04,8900.0,9000.0,8950.0,,0.00%,平稳期
2015-06-05,8800.0,8900.0,8850.0,,-1.12%,下跌期
2015-06-08,8800.0,8900.0,8850.0,,0.00%,下跌期
2015-06-09,8800.0,8900.0,8850.0,,0.00%,平稳期
2015-06-10,8800.0,8900.0,8850.0,,0.00%,平稳期
2015-06-11,8900.0,9000.0,8950.0,,1.13%,平稳期
2015-06-12,9050.0,9150.0,9100.0,,1.68%,平稳期
2015-06-15,8950.0,9050.0,9000.0,,-1.10%,平稳期
2015-06-16,8950.0,9050.0,9000.0,,0.00%,平稳期
2015-06-17,8950.0,9050.0,9000.0,,0.00%,平稳期
2015-06-18,8800.0,8900.0,8850.0,,-1.67%,平稳期
2015-06-19,8750.0,8850.0,8800.0,,-0.56%,平稳期
2015-06-23,8700.0,8800.0,8750.0,,-0.57%,平稳期
2015-06-24,8700.0,8800.0,8750.0,,0.00%,下跌期
2015-06-25,8750.0,8850.0,8800.0,,0.57%,下跌期
2015-06-26,8700.0,8800.0,8750.0,,-0.57%,下跌期
2015-06-29,8700.0,8800.0,8750.0,,0.00%,下跌期
2015-06-30,8700.0,8800.0,8750.0,,0.00%,下跌期
2015-07-01,8700.0,8800.0,8750.0,,0.00%,下跌期
2015-07-02,8650.0,8750.0,8700.0,,-0.57%,下跌期
2015-07-03,8650.0,8750.0,8700.0,,0.00%,下跌期
2015-07-06,8550.0,8650.0,8600.0,,-1.15%,下跌期
2015-07-07,8450.0,8550.0,8500.0,,-1.16%,下跌期
2015-07-08,8250.0,8350.0,8300.0,,-2.35%,下跌期
2015-07-09,8200.0,8300.0,8250.0,,-0.60%,下跌期
2015-07-10,8350.0,8450.0,8400.0,,1.82%,下跌期
2015-07-13,8350.0,8450.0,8400.0,,0.00%,下跌期
2015-07-14,8350.0,8450.0,8400.0,,0.00%,下跌期
2015-07-15,8300.0,8400.0,8350.0,,-0.60%,下跌期
2015-07-16,8200.0,8300.0,8250.0,,-1.20%,下跌期
2015-07-17,8200.0,8300.0,8250.0,,0.00%,下跌期
2015-07-20,8200.0,8300.0,8250.0,,0.00%,下跌期
2015-07-21,8150.0,8250.0,8200.0,,-0.61%,下跌期
2015-07-22,8150.0,8250.0,8200.0,,0.00%,下跌期
2015-07-23,8200.0,8300.0,8250.0,,0.61%,下跌期
2015-07-24,8150.0,8250.0,8200.0,,-0.61%,下跌期
2015-07-27,8050.0,8150.0,8100.0,,-1.22%,下跌期
2015-07-28,7900.0,8000.0,7950.0,,-1.85%,下跌期
2015-07-29,7950.0,8050.0,8000.0,,0.63%,下跌期
2015-07-30,8000.0,8100.0,8050.0,,0.63%,下跌期
2015-07-31,7950.0,8050.0,8000.0,,-0.62%,下跌期
2015-08-03,7900.0,8000.0,7950.0,,-0.63%,下跌期
2015-08-04,7750.0,7850.0,7800.0,,-1.89%,下跌期
2015-08-05,7850.0,7950.0,7900.0,,1.28%,下跌期
2015-08-06,7950.0,8050.0,8000.0,,1.27%,下跌期
2015-08-07,8050.0,8150.0,8100.0,,1.25%,下跌期
2015-08-10,8100.0,8200.0,8150.0,,0.62%,下跌期
2015-08-11,8350.0,8450.0,8400.0,,3.07%,下跌期
2015-08-12,8300.0,8400.0,8350.0,,-0.60%,下跌期
2015-08-13,8350.0,8450.0,8400.0,,0.60%,下跌期
2015-08-14,8350.0,8450.0,8400.0,,0.00%,下跌期
2015-08-17,8300.0,8400.0,8350.0,,-0.60%,下跌期
2015-08-18,8250.0,8350.0,8300.0,,-0.60%,下跌期
2015-08-19,8250.0,8350.0,8300.0,,0.00%,下跌期
2015-08-20,8200.0,8300.0,8250.0,,-0.60%,下跌期
2015-08-21,8200.0,8300.0,8250.0,,0.00%,下跌期
2015-08-24,8150.0,8250.0,8200.0,,-0.61%,下跌期
2015-08-25,8000.0,8100.0,8050.0,,-1.83%,下跌期
2015-08-26,8000.0,8100.0,8050.0,,0.00%,下跌期
2015-08-27,8000.0,8100.0,8050.0,,0.00%,下跌期
2015-08-28,8050.0,8150.0,8100.0,,0.62%,下跌期
2015-08-31,8100.0,8200.0,8150.0,,0.62%,下跌期
2015-09-01,8200.0,8300.0,8250.0,,1.23%,下跌期
2015-09-02,8200.0,8300.0,8250.0,,0.00%,下跌期
2015-09-06,8200.0,8300.0,8250.0,,0.00%,下跌期
2015-09-07,8150.0,8250.0,8200.0,,-0.61%,下跌期
2015-09-08,8150.0,8250.0,8200.0,,0.00%,下跌期
2015-09-09,8100.0,8200.0,8150.0,,-0.61%,下跌期
2015-09-10,8000.0,8100.0,8050.0,,-1.23%,下跌期
2015-09-11,7950.0,8050.0,8000.0,,-0.62%,下跌期
2015-09-14,7950.0,8050.0,8000.0,,0.00%,下跌期
2015-09-15,7850.0,7950.0,7900.0,,-1.25%,下跌期
2015-09-16,7750.0,7850.0,7800.0,,-1.27%,下跌期
2015-09-17,7700.0,7800.0,7750.0,,-0.64%,下跌期
2015-09-18,7750.0,7850.0,7800.0,,0.65%,下跌期
2015-09-21,7750.0,7850.0,7800.0,,0.00%,下跌期
2015-09-22,7750.0,7850.0,7800.0,,0.00%,下跌期
2015-09-23,7750.0,7850.0,7800.0,,0.00%,下跌期
2015-09-24,7700.0,7800.0,7750.0,,-0.64%,下跌期
2015-09-25,7700.0,7800.0,7750.0,,0.00%,下跌期
2015-09-28,7650.0,7750.0,7700.0,,-0.65%,下跌期
2015-09-29,7600.0,7700.0,7650.0,,-0.65%,下跌期
2015-09-30,7450.0,7550.0,7500.0,,-1.96%,下跌期
2015-10-08,7450.0,7550.0,7500.0,,0.00%,下跌期
2015-10-09,7600.0,7700.0,7650.0,,2.00%,下跌期
2015-10-10,7650.0,7700.0,7675.0,,0.33%,下跌期
2015-10-12,7650.0,7750.0,7700.0,,0.33%,下跌期
2015-10-13,7600.0,7700.0,7650.0,,-0.65%,下跌期
2015-10-14,7500.0,7600.0,7550.0,,-1.31%,下跌期
2015-10-15,7450.0,7550.0,7500.0,,-0.66%,下跌期
2015-10-16,7200.0,7300.0,7250.0,,-3.33%,下跌期
2015-10-19,7200.0,7300.0,7250.0,,0.00%,下跌期
2015-10-20,7200.0,7300.0,7250.0,,0.00%,下跌期
2015-10-21,7200.0,7300.0,7250.0,,0.00%,下跌期
2015-10-22,7150.0,7250.0,7200.0,,-0.69%,下跌期
2015-10-23,7100.0,7200.0,7150.0,,-0.69%,下跌期
2015-10-26,7050.0,7150.0,7100.0,,-0.70%,下跌期
2015-10-27,7000.0,7100.0,7050.0,,-0.70%,下跌期
2015-10-28,6950.0,7050.0,7000.0,,-0.71%,下跌期
2015-10-29,7000.0,7100.0,7050.0,,0.71%,下跌期
2015-10-30,7000.0,7100.0,7050.0,,0.00%,下跌期
2015-11-02,6950.0,7050.0,7000.0,,-0.71%,下跌期
2015-11-03,6950.0,7050.0,7000.0,,0.00%,下跌期
2015-11-04,6900.0,7000.0,6950.0,,-0.71%,下跌期
2015-11-05,6830.0,6930.0,6880.0,,-1.01%,下跌期
2015-11-06,6800.0,6900.0,6850.0,,-0.44%,下跌期
2015-11-09,6750.0,6850.0,6800.0,,-0.73%,下跌期
2015-11-10,6670.0,6770.0,6720.0,,-1.18%,下跌期
2015-11-11,6600.0,6700.0,6650.0,,-1.04%,下跌期
2015-11-12,6650.0,6750.0,6700.0,,0.75%,下跌期
2015-11-13,6650.0,6750.0,6700.0,,0.00%,下跌期
2015-11-16,6500.0,6600.0,6550.0,,-2.24%,下跌期
2015-11-17,6400.0,6500.0,6450.0,,-1.53%,下跌期
2015-11-18,6450.0,6550.0,6500.0,,0.78%,下跌期
2015-11-19,6450.0,6550.0,6500.0,,0.00%,下跌期
2015-11-20,6300.0,6400.0,6350.0,,-2.31%,下跌期
2015-11-23,6250.0,6350.0,6300.0,,-0.79%,下跌期
2015-11-24,6250.0,6350.0,6300.0,,0.00%,下跌期
2015-11-25,6350.0,6450.0,6400.0,,1.59%,下跌期
2015-11-26,6450.0,6550.0,6500.0,,1.56%,下跌期
2015-11-27,6500.0,6600.0,6550.0,,0.77%,下跌期
2015-11-30,6500.0,6600.0,6550.0,,0.00%,下跌期
2015-12-01,6600.0,6700.0,6650.0,-35.12%,1.53%,下跌期
2015-12-02,6650.0,6750.0,6700.0,-34.31%,0.75%,下跌期
2015-12-03,6550.0,6650.0,6600.0,-34.65%,-1.49%,下跌期
2015-12-04,6550.0,6650.0,6600.0,-33.67%,0.00%,下跌期
2015-12-07,6500.0,6600.0,6550.0,-33.16%,-0.76%,下跌期
2015-12-08,6400.0,6500.0,6450.0,-33.85%,-1.53%,下跌期
2015-12-09,6300.0,6400.0,6350.0,-33.85%,-1.55%,下跌期
2015-12-10,6200.0,6300.0,6250.0,-33.51%,-1.57%,下跌期
2015-12-11,6200.0,6300.0,6250.0,-32.07%,0.00%,下跌期
2015-12-14,6200.0,6300.0,6250.0,-30.56%,0.00%,下跌期
2015-12-15,6150.0,6250.0,6200.0,-29.55%,-0.80%,下跌期
2015-12-16,6100.0,6200.0,6150.0,-30.90%,-0.81%,下跌期
2015-12-17,6150.0,6250.0,6200.0,-31.87%,0.81%,下跌期
2015-12-18,6150.0,6250.0,6200.0,-32.61%,0.00%,下跌期
2015-12-21,6150.0,6250.0,6200.0,-33.33%,0.00%,下跌期
2015-12-22,6250.0,6350.0,6300.0,-33.68%,1.61%,下跌期
2015-12-23,6250.0,6350.0,6300.0,-35.05%,0.00%,下跌期
2015-12-24,6350.0,6450.0,6400.0,-33.33%,1.59%,下跌期
2015-12-25,6400.0,6500.0,6450.0,-32.11%,0.78%,下跌期
2015-12-28,6400.0,6500.0,6450.0,-32.11%,0.00%,下跌期
2015-12-29,6350.0,6450.0,6400.0,-31.91%,-0.78%,下跌期
2015-12-30,6350.0,6450.0,6400.0,-31.91%,0.00%,下跌期
2015-12-31,6400.0,6500.0,6450.0,-31.38%,0.78%,下跌期
2016-01-04,6400.0,6500.0,6450.0,-31.38%,0.00%,下跌期
2016-01-05,6400.0,6500.0,6450.0,-30.65%,0.00%,下跌期
2016-01-06,6350.0,6450.0,6400.0,-29.67%,-0.78%,下跌期
2016-01-07,6250.0,6350.0,6300.0,-29.21%,-1.56%,下跌期
2016-01-08,6100.0,6200.0,6150.0,-28.49%,-2.38%,下跌期
2016-01-11,6000.0,6100.0,6050.0,-27.11%,-1.63%,下跌期
2016-01-12,6000.0,6100.0,6050.0,-26.22%,0.00%,平稳期
2016-01-13,6000.0,6100.0,6050.0,-26.22%,0.00%,平稳期
2016-01-14,6050.0,6150.0,6100.0,-24.69%,0.83%,平稳期
2016-01-15,6050.0,6150.0,6100.0,-26.51%,0.00%,平稳期
2016-01-18,6100.0,6200.0,6150.0,-26.79%,0.82%,平稳期
2016-01-19,6150.0,6250.0,6200.0,-27.06%,0.81%,平稳期
2016-01-20,6200.0,6300.0,6250.0,-27.33%,0.81%,平稳期
2016-01-21,6200.0,6300.0,6250.0,-27.33%,0.00%,平稳期
2016-01-22,6250.0,6350.0,6300.0,-25.88%,0.80%,平稳期
2016-01-25,6250.0,6350.0,6300.0,-24.10%,0.00%,平稳期
2016-01-26,6300.0,6400.0,6350.0,-21.60%,0.79%,平稳期
2016-01-27,6400.0,6500.0,6450.0,-19.38%,1.57%,平稳期
2016-01-28,6380.0,6480.0,6430.0,-18.61%,-0.31%,平稳期
2016-01-29,6400.0,6500.0,6450.0,-18.35%,0.31%,平稳期
2016-02-01,6350.0,6450.0,6400.0,-20.00%,-0.78%,平稳期
2016-02-02,6300.0,6400.0,6350.0,-21.12%,-0.78%,平稳期
2016-02-03,6300.0,6400.0,6350.0,-22.09%,0.00%,平稳期
2016-02-04,6300.0,6400.0,6350.0,-23.49%,0.00%,平稳期
2016-02-05,6300.0,6400.0,6350.0,-22.56%,0.00%,平稳期
2016-02-06,6300.0,6400.0,6350.0,-23.03%,0.00%,平稳期
2016-02-14,6300.0,6400.0,6350.0,-23.95%,0.00%,平稳期
2016-02-15,6300.0,6400.0,6350.0,-23.95%,0.00%,上涨期
2016-02-16,6270.0,6370.0,6320.0,-24.31%,-0.47%,上涨期
2016-02-17,6200.0,6300.0,6250.0,-25.15%,-1.11%,上涨期
2016-02-18,6180.0,6280.0,6230.0,-25.39%,-0.32%,上涨期
2016-02-19,6150.0,6250.0,6200.0,-25.75%,-0.48%,上涨期
2016-02-22,6350.0,6450.0,6400.0,-23.35%,3.23%,上涨期
2016-02-23,6280.0,6380.0,6330.0,-24.19%,-1.09%,上涨期
2016-02-24,6300.0,6400.0,6350.0,-23.95%,0.32%,上涨期
2016-02-25,6350.0,6450.0,6400.0,-23.35%,0.79%,上涨期
2016-02-26,6330.0,6430.0,6380.0,-23.82%,-0.31%,上涨期
2016-02-29,6400.0,6500.0,6450.0,-24.12%,1.10%,上涨期
2016-03-01,6440.0,6540.0,6490.0,-23.65%,0.62%,上涨期
2016-03-02,6500.0,6600.0,6550.0,-23.39%,0.92%,上涨期
2016-03-03,6650.0,6750.0,6700.0,-22.54%,2.29%,上涨期
2016-03-04,6850.0,6950.0,6900.0,-19.77%,2.99%,上涨期
2016-03-07,7000.0,7100.0,7050.0,-17.54%,2.17%,上涨期
2016-03-08,6950.0,7050.0,7000.0,-18.13%,-0.71%,上涨期
2016-03-09,6900.0,7000.0,6950.0,-18.24%,-0.71%,上涨期
2016-03-10,7100.0,7200.0,7150.0,-14.88%,2.88%,上涨期
2016-03-11,7000.0,7100.0,7050.0,-14.55%,-1.40%,上涨期
2016-03-14,6900.0,7000.0,6950.0,-16.77%,-1.42%,上涨期
2016-03-15,6850.0,6950.0,6900.0,-17.37%,-0.72%,上涨期
2016-03-16,6900.0,7000.0,6950.0,-16.77%,0.72%,上涨期
2016-03-17,7100.0,7200.0,7150.0,-14.88%,2.88%,上涨期
2016-03-18,7250.0,7350.0,7300.0,-13.10%,2.10%,上涨期
2016-03-21,7300.0,7400.0,7350.0,-12.50%,0.68%,上涨期
2016-03-22,7300.0,7400.0,7350.0,-12.50%,0.00%,上涨期
2016-03-23,7250.0,7350.0,7300.0,-14.62%,-0.68%,上涨期
2016-03-24,7225.0,7325.0,7275.0,-16.38%,-0.34%,上涨期
2016-03-25,7350.0,7450.0,7400.0,-15.43%,1.72%,上涨期
2016-03-28,7350.0,7450.0,7400.0,-15.91%,0.00%,上涨期
2016-03-29,7325.0,7425.0,7375.0,-16.19%,-0.34%,上涨期
2016-03-30,7350.0,7450.0,7400.0,-15.91%,0.34%,上涨期
2016-03-31,7325.0,7425.0,7375.0,-16.19%,-0.34%,上涨期
2016-04-01,7450.0,7550.0,7500.0,-15.25%,1.69%,上涨期
2016-04-05,7475.0,7575.0,7525.0,-16.39%,0.33%,上涨期
2016-04-06,7475.0,7575.0,7525.0,-16.39%,0.00%,上涨期
2016-04-07,7425.0,7525.0,7475.0,-17.40%,-0.66%,上涨期
2016-04-08,7375.0,7475.0,7425.0,-18.85%,-0.67%,上涨期
2016-04-11,7150.0,7250.0,7200.0,-21.31%,-3.03%,上涨期
2016-04-12,7200.0,7300.0,7250.0,-20.77%,0.69%,上涨期
2016-04-13,7250.0,7350.0,7300.0,-20.22%,0.69%,上涨期
2016-04-14,7150.0,7250.0,7200.0,-20.88%,-1.37%,上涨期
2016-04-15,7100.0,7200.0,7150.0,-20.99%,-0.69%,上涨期
2016-04-18,7000.0,7100.0,7050.0,-22.53%,-1.40%,上涨期
2016-04-19,6975.0,7075.0,7025.0,-22.80%,-0.35%,上涨期
2016-04-20,6800.0,6900.0,6850.0,-25.14%,-2.49%,上涨期
2016-04-21,6775.0,6875.0,6825.0,-25.82%,-0.36%,上涨期
2016-04-22,6825.0,6925.0,6875.0,-25.27%,0.73%,上涨期
2016-04-25,6900.0,7000.0,6950.0,-26.06%,1.09%,上涨期
2016-04-26,7000.0,7100.0,7050.0,-25.00%,1.44%,上涨期
2016-04-27,7050.0,7150.0,7100.0,-25.26%,0.71%,上涨期
2016-04-28,7000.0,7100.0,7050.0,-26.94%,-0.70%,上涨期
2016-04-29,6900.0,7000.0,6950.0,-27.98%,-1.42%,上涨期
2016-05-03,6800.0,6900.0,6850.0,-29.38%,-1.44%,上涨期
2016-05-04,6800.0,6900.0,6850.0,-29.38%,0.00%,上涨期
2016-05-05,6800.0,6900.0,6850.0,-29.38%,0.00%,上涨期
2016-05-06,6725.0,6825.0,6775.0,-30.15%,-1.09%,上涨期
2016-05-09,6750.0,6850.0,6800.0,-28.42%,0.37%,上涨期
